run_id	read_end	path	compressed_bytes	sha256	provenance
2542703	r2	/home/wubw/data/samples/fastviro_testset/S003_SZ20260410078PES-a_ffpedna_BK2407-1326_2542703_S117_R2_001.fastq.gz	4451093141	226828343a4eb9a40a0664ea2638d63b2e8eb86c00e581a1f3bed400b1dfc2c1	PHASE0_FROZEN_COMPRESSED_SHA256
2542803	r1	/home/wubw/data/samples/fastviro_testset/S103_SZ20260408054PES-b_ffpedna_NAD2410_WESPLUS_2542803_S17_R1_001.fastq.gz	13756685140	881cfa95e8801cc6b36ab3da36fc74f008d8ebab4d5b372957ce12eff7a92a4d	PHASE0_FROZEN_COMPRESSED_SHA256
2542803	r2	/home/wubw/data/samples/fastviro_testset/S103_SZ20260408054PES-b_ffpedna_NAD2410_WESPLUS_2542803_S17_R2_001.fastq.gz	14085918212	06d6091e9fce992a501146f711778ec19d8aef229983c3d98e10c2afbb657614	PHASE0_FROZEN_COMPRESSED_SHA256
2542804	r1	/home/wubw/data/samples/fastviro_testset/S104_SZ20260408067PET-a_ffpedna_NAD2410_WESPLUS_2542804_S16_R1_001.fastq.gz	12433274398	e48008a91ee20b1ca42602a2a8c9cc2f31e39c55538f8700e91bda7e9a934e7e	PHASE0_FROZEN_COMPRESSED_SHA256
2542804	r2	/home/wubw/data/samples/fastviro_testset/S104_SZ20260408067PET-a_ffpedna_NAD2410_WESPLUS_2542804_S16_R2_001.fastq.gz	12826674999	259cd474cc3719af00848b892919eab6a8cb4c3a5184514aa0c74f0403433fb7	PHASE0_FROZEN_COMPRESSED_SHA256
2542805	r1	/home/wubw/data/samples/fastviro_testset/S105_SZ20260410011PES-6_ffpedna_NAD2410_WESPLUS_2542805_S15_R1_001.fastq.gz	13377498446	a35a6e4ded55aa7320ebe5189506ef367959f33ca6d21ed351268382d33bfa60	PHASE0_FROZEN_COMPRESSED_SHA256
2542805	r2	/home/wubw/data/samples/fastviro_testset/S105_SZ20260410011PES-6_ffpedna_NAD2410_WESPLUS_2542805_S15_R2_001.fastq.gz	13800569119	198ff02f857aeb34d360359afbc31e73542409cf6f9fdc527af9b08147449dce	PHASE0_FROZEN_COMPRESSED_SHA256
2542807	r1	/home/wubw/data/samples/fastviro_testset/S107_SZ20260410054PES-a_ffpedna_NAD2410_WESPLUS_2542807_S13_R1_001.fastq.gz	14549627266	69ed831e6d1204190bb59eb3e90b983ea81b74e62f58b0433517905d5db3d88e	PHASE0_FROZEN_COMPRESSED_SHA256
2542807	r2	/home/wubw/data/samples/fastviro_testset/S107_SZ20260410054PES-a_ffpedna_NAD2410_WESPLUS_2542807_S13_R2_001.fastq.gz	14799555852	4159c9d8b539e37935b07509fe781adad83651215b56c1d3c0bd5f0ed6bea991	PHASE0_FROZEN_COMPRESSED_SHA256
2543066	r1	/home/wubw/data/samples/fastviro_testset/S086_SZ20260410069PET-3_ffpedna_NAD2410_WESPLUS_2543066_S43_L001_R1_001.fastq.gz	39981413007	0910a81e7d46b8e70f2c9634122303aa4cc53d841823b7a28f1bed7fe6cc69d5	PHASE0_FROZEN_COMPRESSED_SHA256
2543066	r2	/home/wubw/data/samples/fastviro_testset/S086_SZ20260410069PET-3_ffpedna_NAD2410_WESPLUS_2543066_S43_L001_R2_001.fastq.gz	34552743276	36b63dff0f562e62f0a9e1620672c471ab1ddb992229d62d35d759346d5c143e	PHASE0_FROZEN_COMPRESSED_SHA256
2543068	r1	/home/wubw/data/samples/fastviro_testset/S088_SZ20260319030PES-b_ffpedna_WESPlusV2_2543068_S11_L001_R1_001.fastq.gz	66403637152	66dae98dc51743c410204e346d076600f617c5c53bc69dfbc1fd8b53980854a0	PHASE0_FROZEN_COMPRESSED_SHA256
2543068	r2	/home/wubw/data/samples/fastviro_testset/S088_SZ20260319030PES-b_ffpedna_WESPlusV2_2543068_S11_L001_R2_001.fastq.gz	57170627321	4578e28c9c6918a4534336679d62f5193ed5cf95ebd72d9c183a1c0c2b6fe3e5	PHASE0_FROZEN_COMPRESSED_SHA256
2543243	r1	/home/wubw/data/samples/fastviro_testset/S103_SZ20260411004FPT-6_ttdna_NAD2410_WESPLUS_2543243_S75_L001_R1_001.fastq.gz	32384523512	bce9f706754c7e5da2fdcd38bb91b3de9b1e60f71b2c0a987c8d4246ac25fcc6	PHASE0_FROZEN_COMPRESSED_SHA256
2543243	r2	/home/wubw/data/samples/fastviro_testset/S103_SZ20260411004FPT-6_ttdna_NAD2410_WESPLUS_2543243_S75_L001_R2_001.fastq.gz	27056551861	481d56f45aa587e18260cfc24c1facb27528544c3a4767d0c2f8680bcd24f1b4	PHASE0_FROZEN_COMPRESSED_SHA256
